SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.000303,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=35; additives=nan; authors=CR00 FORD; reference=64014; original CMC=3.03 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00028,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CR00 FORD; reference=64014; original CMC=2.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00029,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=55; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.90 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.0003,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.000312,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.12 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.000338,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=85; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.38 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,nonionic,1,0,4.85e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 217; name=P-T-OCTYL BENZENE /OXYETHYLENE/1 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=4.85 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCO,nonionic,2,0,6.8e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 218; name=P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=6.8 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O,nonionic,3,0,0.000114,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 219; name=P-T-OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=1.14 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.000105,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 220; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=1.05 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.000128,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 220; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=3.33 E 1 C 0226; authors=CROO FORD; reference=63017; original CMC=1.28 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.000153,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 220; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=5100 E 1 C 0226; authors=CROO FORD; reference=63017; original CMC=1.53 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.000204,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 220; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=6.67 E 1 C 0226; authors=CR00 FORD; reference=63017; original CMC=2.04 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000117,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 221; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CR00 FORD; reference=63017; original CMC=1.17 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.00018,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 222; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=1.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000184,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 223; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CR00 FORD; reference=63017; original CMC=1.84 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000247,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 224; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CR00 FORD; reference=63017; original CMC=2.47 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.00029,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 225; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CR00 FORD; reference=63017; original CMC=2.90 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00032,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 226; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CR00 FORD; reference=63017; original CMC=3.20 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,16,0,0.00043,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 227; name=P-T-OCTYL BENZENE /OXYETHYLENE/16 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=4.3 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,9.9e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 282; name=HEXADECYL /OXYETHYLENE/ 6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=9.9 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,1e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 282; name=HEXADECYL /OXYETHYLENE/ 6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=GOOD OTTE; reference=61004; original CMC=1.0 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,1.66e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 282; name=HEXADECYL /OXYETHYLENE/ 6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=1.66 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,9.4e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 282; name=HEXADECYL /OXYETHYLENE/ 6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=27; additives=nan; authors=CARL CHAL; reference=64009; original CMC=9.4 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,9.8e-07,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 282; name=HEXADECYL /OXYETHYLENE/ 6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=28; additives=nan; authors=CORK GOOD; reference=64023; original CMC=5. X10-5 D 9.8 X10-7 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,1e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 289; name=TETRADECYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CORK GOOD; reference=64023; original CMC=5. X10-4 D 1.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.074,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=7.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=MULL METC; reference=62015; original CMC=7.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.118,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CORK GOOD; reference=64027; original CMC=1.18 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.065,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=6.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.052,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=40; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=5.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.078,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 294; name=HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CORK GOOD; reference=64027; original CMC=7.8 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.CC(C)(CO)CO,nonionic,5,0,0.0001,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 312; name=TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.CC(C)(CO)CO,nonionic,5,0,6e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 312; name=TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=6.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,14,0,0.000135,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 314; name=TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.35 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,14,0,8e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 314; name=TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,7.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=7.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,4e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=4.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.0001,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=1.5 EOM DIOXANE; authors=SCHI GILB; reference=65011; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00018,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=3.0 EOM DIOXANE; authors=SCHI GILB; reference=65011; original CMC=1.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.0001,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=3. EOM UREA; authors=SCHI GILB; reference=65011; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00024,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=6. E 0 M UREA; authors=SCHI GILB; reference=65011; original CMC=2.40 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00014,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=3. 0 M GUANIDINIUM CL 4.6 E 0 PH OF SOLUTION; authors=SCHI GILB; reference=65011; original CMC=1.40 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00025,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=5. M GUANIDINIUM CL 4.6 E O PH OF SOLUTION; authors=SCHI GILB; reference=65011; original CMC=2.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,7.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=E 0 H CL 4.6 E 0 PH OF SOLUTION; authors=SCHI GILB; reference=65011; original CMC=7.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,0.00011,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.10 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,4.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=4.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N BA CL2; authors=SCHI; reference=62019; original CMC=5.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5.7e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N CA CL2; authors=SCHI; reference=62019; original CMC=5.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,7.6e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N CA N03; authors=SCHI; reference=62019; original CMC=7.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,0.00015,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M H CL; authors=SCHI; reference=62019; original CMC=1.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M K CL; authors=SCHI; reference=62019; original CMC=5.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
