名称,smiles,EO,PO,亲油亲水值HLB,CMC（临界胶束浓度）,表面张力（γcmc）,界面张力（IFT）,润湿性接触角θ,最小分子截面积Amin,最大表面过剩浓度Γmax,表面张力降低效率参数Pc20,文献或来源（如果可以）,source_temperature
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00346,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=1. E2I NA4 P207 PYRO; authors=GINN KINN; reference=59009; original CMC=3.46 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00214,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=4. E2I NA4 P207 PYRO; authors=GINN KINN; reference=59009; original CMC=2.14 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00365,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=1. E2I NA P04; authors=GINN KINN; reference=59009; original CMC=3.65 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00212,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=4. E2I NA P04; authors=GINN KINN; reference=59009; original CMC=2.12 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00288,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=1. E2I NA14 P12037 POLY; authors=GINN KINN; reference=59009; original CMC=2.88 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00155,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=4. E2I NA14 P12037 POLY; authors=GINN KINN; reference=59009; original CMC=1.55 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0019,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=1. NA53 P500154 POLY; authors=GINN KINN; reference=59009; original CMC=1.90 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00216,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=4. E2I NA2 SI03 META; authors=GINN KINN; reference=59009; original CMC=2.16 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00333,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=1. E2I NA5 P3010 TRIPOLY; authors=GINN KINN; reference=59009; original CMC=3.33 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0022,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 139; name=SODIUM DODECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=4. E2I NA5 P3010 TRIPOLY; authors=GINN KINN; reference=59009; original CMC=2.20 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0041,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 140; name=SODIUM DECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=nan; authors=GINN HARR; reference=60010; original CMC=4.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TRIDECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0013,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 141; name=SODIUM TRIDECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=nan; authors=GINN HARR; reference=60010; original CMC=1.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM PENTADECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN,CCCCCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00044,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 142; name=SODIUM PENTADECYL BENZENE SULFONATE BRANCHED HYDROCARBON CHAIN; temperature=25; additives=nan; authors=GINN HARR; reference=60010; original CMC=4.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
"NONYL BENZENE /OXYETHYLENE/ 20.0 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,20.0,0.0,,0.000155,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 156; name=NONYL BENZENE /OXYETHYLENE/ 20.0 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=1.55 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 20.0 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,20.0,0.0,,7.8e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 156; name=NONYL BENZENE /OXYETHYLENE/ 20.0 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CL; authors=HSIA DUNN; reference=-56014; original CMC=7.8 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.00012,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=1.2 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.00015,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=3.1 EOM H CL; authors=HSIA DUNN; reference=56014; original CMC=1.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.00013,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M H N03; authors=HSIA DUNN; reference=56014; original CMC=1.30 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.00029,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=3.1 EOM H N03; authors=HSIA DUNN; reference=56014; original CMC=2.90 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.0001,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5. E-1 M NA BR; authors=HSIA DUNN; reference=56014; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,7.6e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5. E-1 M NA BR03; authors=HSIA DUNN; reference=56014; original CMC=7.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,8.4e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5. E-1 M NA CL; authors=HSIA DUNN; reference=56014; original CMC=8.4 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,5.1e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CL; authors=HSIA DUNN; reference=56014; original CMC=5.1 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,0.000108,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5. E-1 M NA I; authors=HSIA DUNN; reference=56014; original CMC=1.08 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCC1=CC=CC=C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,15.0,0.0,,9.7e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 168; name=NONYL BENZENE /OXYETHYLENE/ 15 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5. E-1 M NA N03; authors=HSIA DUNN; reference=56014; original CMC=9.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
SODIUM 2-N-DODECYL BENZENE SULFONATE,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00119,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 171; name=SODIUM 2-N-DODECYL BENZENE SULFONATE; temperature=25; additives=nan; authors=LUDL; reference=56005; original CMC=1.19 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM 2-N-DODECYL BENZENE SULFONATE,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00209,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 171; name=SODIUM 2-N-DODECYL BENZENE SULFONATE; temperature=25; additives=nan; authors=SCHI FOWK; reference=57014; original CMC=7.3 X10-2 D 2.09 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM 2-N-DODECYL BENZENE SULFONATE,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00186,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 171; name=SODIUM 2-N-DODECYL BENZENE SULFONATE; temperature=25; additives=nan; authors=SCHI FOWK; reference=57014; original CMC=6.5 X10-2 D 1.86 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECANE 1-SULFONATE,CCCCCCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0098,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 179; name=SODIUM DODECANE 1-SULFONATE; temperature=25; additives=nan; authors=BUJA GODD; reference=65007; original CMC=9.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM OCTYL 1-SULFONATE,CCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.14,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 181; name=SODIUM OCTYL 1-SULFONATE; temperature=25; additives=nan; authors=LELO TART; reference=51003; original CMC=1.4 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM OCTYL 1-SULFONATE,CCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.155,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 181; name=SODIUM OCTYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=48005; original CMC=1.55 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM OCTYL 1-SULFONATE,CCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.153,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 181; name=SODIUM OCTYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=47004; original CMC=1.53 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM OCTYL 1-SULFONATE,CCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.145,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 181; name=SODIUM OCTYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=47004; original CMC=1.45 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1-SULFONATE,CCCCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.038,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 182; name=SODIUM DECYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=50003; original CMC=3.8 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1-SULFONATE,CCCCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.042,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 182; name=SODIUM DECYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=47004; original CMC=4.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1-SULFONATE,CCCCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.041,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 182; name=SODIUM DECYL 1-SULFONATE; temperature=25; additives=nan; authors=KLEV; reference=47005; original CMC=4.1 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1-SULFONATE,CCCCCCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.034,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 182; name=SODIUM DECYL 1-SULFONATE; temperature=25; additives=2.2 E-1 P BENZENE; authors=KLEV; reference=50003; original CMC=3.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.55,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=nan; authors=KLEV; reference=48005; original CMC=1.55 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.68,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=nan; authors=KLEV; reference=58011; original CMC=1.68 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.6,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=2. E I K OH; authors=SHIN; reference=54005; original CMC=1.60 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.22,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=5. E-5 N PINACYANOL CL (DYE); authors=HERZ; reference=52015; original CMC=1.22 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.49,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=1. E-4 N PINACYANOL CL (DYE); authors=HERZ; reference=52015; original CMC=1.49 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.0,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=1. E-4 N PINACYANOL CL (DYE); authors=HERZ; reference=52015; original CMC=1.0 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.48,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=2. E-4 N PINACYANOL CL (DYE); authors=HERZ; reference=52015; original CMC=1.48 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.28,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=5.1 C 0044 2. E 0 I K OH; authors=SHIN; reference=54005; original CMC=1.28 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.05,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=1.27 E 1 0 0044 2. EOI K OH; authors=SHIN; reference=54005; original CMC=1.05 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,0.8,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=2.48 E1C 0044 2. EOI K OH; authors=SHIN; reference=54005; original CMC=8.0 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,0.6,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=4.58 E 1 C 0044 2. E O I K OH; authors=SHIN; reference=54005; original CMC=6.0 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,0.49,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=6.92 E1C 0044 2. E 0 1 I K OH; authors=SHIN; reference=54005; original CMC=4.9 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,1.07,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=1.8 E O C 0090 2. EOI K OH; authors=SHIN; reference=54005; original CMC=1.07 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM HEXANOATE,CCCCCC(=O)[O-].[K+],0.0,0.0,,0.73,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 188; name=POTASSIUM HEXANOATE; temperature=25; additives=3.8 E O C 0090 2. E O I K OH; authors=SHIN; reference=54005; original CMC=7.3 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
